85,9595321,2019-01-14 23:42:40+00,18.32831573,-64.50090027
86,9632179,2019-01-14 23:40:24+00,50.2240181,-0.641183317
87,9595321,2019-01-14 23:31:55+00,18.34001732,-64.52335358
88,9632179,2019-01-14 23:25:08+00,50.20470047,-0.748933315
89,9595321,2019-01-14 23:17:20+00,18.36840057,-64.54399872
90,9632179,2019-01-14 23:16:59+00,50.19464874,-0.804499984
91,9595321,2019-01-14 23:10:23+00,18.388834,-64.54651642
92,9632179,2019-01-14 23:09:43+00,50.18536758,-0.855816662
93,9595321,2019-01-14 23:01:58+00,18.40589905,-64.56386566
94,9632179,2019-01-14 22:54:31+00,50.16754913,-0.960066676
95,9595321,2019-01-14 22:45:59+00,18.41391754,-64.60411835
96,9595321,2019-01-14 22:40:32+00,18.42013359,-64.60935211
97,9632179,2019-01-14 22:40:01+00,50.15001678,-1.056450009
98,9595321,2019-01-14 22:34:42+00,18.42116737,-64.61090088
99,9632179,2019-01-14 22:23:38+00,50.12936783,-1.166700006
100,9595321,2019-01-14 22:17:32+00,18.42111588,-64.61087036
101,9632179,2019-01-14 22:08:00+00,50.11003494,-1.26849997
102,9632179,2019-01-14 22:01:56+00,50.10363388,-1.306599975
103,9595321,2019-01-14 21:59:32+00,18.42111588,-64.61088562
104,9632179,2019-01-14 21:52:14+00,50.09524918,-1.371266723
105,9632179,2019-01-14 21:45:32+00,50.08873367,-1.413100004
106,9595321,2019-01-14 21:41:32+00,18.42116737,-64.61090088
107,9632179,2019-01-14 21:36:46+00,50.079216,-1.469833374
108,9595321,2019-01-14 21:23:32+00,18.42116737,-64.61090088
109,9632179,2019-01-14 21:21:57+00,50.06364822,-1.562966704
110,9632179,2019-01-14 21:11:39+00,50.05306625,-1.626850009
111,9632179,2019-01-14 21:06:14+00,50.04753494,-1.659783363
112,9595321,2019-01-14 21:05:33+00,18.42116737,-64.61090088
113,9632179,2019-01-14 20:51:08+00,50.03193283,-1.75090003
114,9632179,2019-01-14 20:46:03+00,50.02595139,-1.781800032
115,9595321,2019-01-14 20:44:33+00,18.42110062,-64.61087036
116,9632179,2019-01-14 20:32:02+00,50.01218414,-1.865450025
117,9595321,2019-01-14 20:26:32+00,18.42116737,-64.61090088
118,9632179,2019-01-14 20:20:07+00,50.00108337,-1.936300039
119,9632179,2019-01-14 20:14:52+00,49.996418,-1.966283321
120,9247455,2019-01-14 20:11:30+00,17.78716087,69.50538635
121,9595321,2019-01-14 20:05:33+00,18.42116737,-64.61090088
122,9632179,2019-01-14 20:03:58+00,49.98651505,-2.030133247
123,9632179,2019-01-14 19:54:16+00,49.9780159,-2.087033272
124,9632179,2019-01-14 19:48:45+00,49.97303391,-2.119283438
125,9595321,2019-01-14 19:44:32+00,18.42116737,-64.61090088
126,9632179,2019-01-14 19:29:07+00,49.94923401,-2.2315166
127,9595321,2019-01-14 19:23:32+00,18.42115021,-64.61090088
128,9632179,2019-01-14 19:15:05+00,49.93398285,-2.312099934
129,9595321,2019-01-14 19:05:32+00,18.42115021,-64.61090088
